ID,plant_id,family,taxon_name,refstand,ref_short
450,wcsCmp820919,Gentianaceae,Gentiana manshurica,100023,U.S. FDA Substance Registration System (2016)
451,wcsCmp820919,Gentianaceae,Gentiana manshurica,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
452,wcsCmp820919,Gentianaceae,Gentiana manshurica,3586,Zhonghua Bencao: Materia Medica of China (1998)
453,wcsCmp821036,Gentianaceae,Gentiana nubigena,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
454,wcsCmp821069,Gentianaceae,Gentiana olivieri,100245,"Demand & Supply of Med. Pl. in India (Ved et al., 2015)"
455,wcsCmp821069,Gentianaceae,Gentiana olivieri,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
456,wcsCmp821069,Gentianaceae,Gentiana olivieri,6369,"Herbs of Commerce (McGuffin et al., 2000)"
457,wcsCmp821069,Gentianaceae,Gentiana olivieri,100236,"Indian Med. Pl. Database (TDU, 2020)"
458,wcsCmp821069,Gentianaceae,Gentiana olivieri,100204,"Med. Pl. for Respiratory Disorders in Abbottabad (Kayani et al., 2014)"
459,wcsCmp821069,Gentianaceae,Gentiana olivieri,100213,"Med. Pl. in District Mastung of Balochistan (Bibi et al., 2014)"
460,wcsCmp821069,Gentianaceae,Gentiana olivieri,5253,"Med. Pl. Trade Turkey (Özhatay et al., 1997)"
461,wcsCmp821069,Gentianaceae,Gentiana olivieri,9445,"Med. Pl. Uzbekistan & Kyrgyzstan (Eisenman et al., 2013)"
462,wcsCmp821069,Gentianaceae,Gentiana olivieri,100212,"Pl. for Geohelminth in Kalat District, Pakistan (Bibi et al., 2016)"
463,wcsCmp821069,Gentianaceae,Gentiana olivieri,100208,"Pl. Used in the Skardu Valley, Pakistan (Bano et al., 2014)"
464,wcsCmp821069,Gentianaceae,Gentiana olivieri,100171,"Survey in Kohghiluyeh va Boyer Ahmad, Iran (Mosaddegh, 2012)"
465,wcsCmp821069,Gentianaceae,Gentiana olivieri,8390,Unani Pharmacopoeia India (2007-2008)
466,wcsCmp821069,Gentianaceae,Gentiana olivieri,100023,U.S. FDA Substance Registration System (2016)
467,wcsCmp821069,Gentianaceae,Gentiana olivieri,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
468,wcsCmp821117,Gentianaceae,Gentiana pannonica,5641,"Europe's Med. Pl. (Lange, 1998)"
469,wcsCmp821117,Gentianaceae,Gentiana pannonica,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
470,wcsCmp821117,Gentianaceae,Gentiana pannonica,8418,"Med. Pl. Braz. Pharm. (Brandão et al., 2006)"
471,wcsCmp821117,Gentianaceae,Gentiana pannonica,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
472,wcsCmp821117,Gentianaceae,Gentiana pannonica,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
473,wcsCmp821117,Gentianaceae,Gentiana pannonica,100023,U.S. FDA Substance Registration System (2016)
474,wcsCmp821141,Gentianaceae,Gentiana pedicellata,6667,"Plants and People of Nepal (Manandhar, 2002)"
475,wcsCmp821191,Gentianaceae,Gentiana pneumonanthe,5641,"Europe's Med. Pl. (Lange, 1998)"
476,wcsCmp821243,Gentianaceae,Gentiana prostrata,100236,"Indian Med. Pl. Database (TDU, 2020)"
477,wcsCmp821283,Gentianaceae,Gentiana pubigera,3586,Zhonghua Bencao: Materia Medica of China (1998)
478,wcsCmp821301,Gentianaceae,Gentiana punctata,5641,"Europe's Med. Pl. (Lange, 1998)"
479,wcsCmp821301,Gentianaceae,Gentiana punctata,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
480,wcsCmp821301,Gentianaceae,Gentiana punctata,8418,"Med. Pl. Braz. Pharm. (Brandão et al., 2006)"
481,wcsCmp821301,Gentianaceae,Gentiana punctata,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
482,wcsCmp821301,Gentianaceae,Gentiana punctata,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
483,wcsCmp821301,Gentianaceae,Gentiana punctata,100023,U.S. FDA Substance Registration System (2016)
484,wcsCmp821310,Gentianaceae,Gentiana purpurea,5641,"Europe's Med. Pl. (Lange, 1998)"
485,wcsCmp821310,Gentianaceae,Gentiana purpurea,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
486,wcsCmp821310,Gentianaceae,Gentiana purpurea,8418,"Med. Pl. Braz. Pharm. (Brandão et al., 2006)"
487,wcsCmp821310,Gentianaceae,Gentiana purpurea,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
488,wcsCmp821310,Gentianaceae,Gentiana purpurea,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
489,wcsCmp821310,Gentianaceae,Gentiana purpurea,100023,U.S. FDA Substance Registration System (2016)
490,wcsCmp821327,Gentianaceae,Gentiana quadrifaria,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
491,wcsCmp821327,Gentianaceae,Gentiana quadrifaria,100236,"Indian Med. Pl. Database (TDU, 2020)"
492,wcsCmp821348,Gentianaceae,Gentiana radicans,100236,"Indian Med. Pl. Database (TDU, 2020)"
493,wcsCmp821390,Gentianaceae,Gentiana robusta,100199,"Homegarden Med. Ethnobot. of Naxi in NW Yunnan (Yang et al., 2014)"
494,wcsCmp821390,Gentianaceae,Gentiana robusta,6667,"Plants and People of Nepal (Manandhar, 2002)"
495,wcsCmp821390,Gentianaceae,Gentiana robusta,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
496,wcsCmp821403,Gentianaceae,Gentiana rubicunda,3586,Zhonghua Bencao: Materia Medica of China (1998)
497,wcsCmp821440,Gentianaceae,Gentiana saponaria,5473,"Native American Ethnobotany (Moerman, 1998)"
498,wcsCmp821440,Gentianaceae,Gentiana saponaria,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
499,wcsCmp821440,Gentianaceae,Gentiana saponaria,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
500,wcsCmp821440,Gentianaceae,Gentiana saponaria,100023,U.S. FDA Substance Registration System (2016)
501,wcsCmp821440,Gentianaceae,Gentiana saponaria,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
502,wcsCmp821457,Gentianaceae,Gentiana scabra,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
503,wcsCmp821457,Gentianaceae,Gentiana scabra,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
504,wcsCmp821457,Gentianaceae,Gentiana scabra,6369,"Herbs of Commerce (McGuffin et al., 2000)"
505,wcsCmp821457,Gentianaceae,Gentiana scabra,8885,Hong Kong Chinese Materia Med. Standards (2014)
506,wcsCmp821457,Gentianaceae,Gentiana scabra,100170,"Illus. Chinese Materia Medica (Wu, 2005)"
507,wcsCmp821457,Gentianaceae,Gentiana scabra,8382,Japanese Pharmacopoeia 15th edn. (2006)
508,wcsCmp821457,Gentianaceae,Gentiana scabra,8870,"Japanese Pharmacopoeia, 16th edn. (2012)"
509,wcsCmp821457,Gentianaceae,Gentiana scabra,8869,"Korean Pharmacopoeia, 9th edn. (2007)"
510,wcsCmp821457,Gentianaceae,Gentiana scabra,8374,Pharmacopoeia of China (2005)
511,wcsCmp821457,Gentianaceae,Gentiana scabra,100001,Pharmacopoeia of China (2010)
512,wcsCmp821457,Gentianaceae,Gentiana scabra,100050,Pharmacopoeia of China (2015)
513,wcsCmp821457,Gentianaceae,Gentiana scabra,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
514,wcsCmp821457,Gentianaceae,Gentiana scabra,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
515,wcsCmp821457,Gentianaceae,Gentiana scabra,8394,"Substances in Medicines, Australia (TGA, 2007)"
516,wcsCmp821457,Gentianaceae,Gentiana scabra,100237,"Taiwan Herbal Pharmacop. 3rd Chinese ed. (MOHW, 2018)"
517,wcsCmp821457,Gentianaceae,Gentiana scabra,100194,"TCM Plants for Syst. Bio. Evaluation (Eisenberg et al., 2011)"
518,wcsCmp821457,Gentianaceae,Gentiana scabra,100023,U.S. FDA Substance Registration System (2016)
519,wcsCmp821457,Gentianaceae,Gentiana scabra,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
520,wcsCmp821457,Gentianaceae,Gentiana scabra,8300,WHO Monographs Med. Pl. 3 (2007)
521,wcsCmp821457,Gentianaceae,Gentiana scabra,3586,Zhonghua Bencao: Materia Medica of China (1998)
522,wcsCmp821462,Gentianaceae,Gentiana scabra var. buergeri,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
523,wcsCmp821462,Gentianaceae,Gentiana scabra var. buergeri,100023,U.S. FDA Substance Registration System (2016)
524,wcsCmp821558,Gentianaceae,Gentiana siphonantha,3586,Zhonghua Bencao: Materia Medica of China (1998)
525,wcsCmp821571,Gentianaceae,Gentiana spathulifolia,3586,Zhonghua Bencao: Materia Medica of China (1998)
526,wcsCmp821583,Gentianaceae,Gentiana squarrosa,3586,Zhonghua Bencao: Materia Medica of China (1998)
527,wcsCmp821596,Gentianaceae,Gentiana stipitata,100236,"Indian Med. Pl. Database (TDU, 2020)"
528,wcsCmp821596,Gentianaceae,Gentiana stipitata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
529,wcsCmp821603,Gentianaceae,Gentiana straminea,100170,"Illus. Chinese Materia Medica (Wu, 2005)"
530,wcsCmp821603,Gentianaceae,Gentiana straminea,8374,Pharmacopoeia of China (2005)
531,wcsCmp821603,Gentianaceae,Gentiana straminea,100001,Pharmacopoeia of China (2010)
532,wcsCmp821603,Gentianaceae,Gentiana straminea,100050,Pharmacopoeia of China (2015)
533,wcsCmp821603,Gentianaceae,Gentiana straminea,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
534,wcsCmp821603,Gentianaceae,Gentiana straminea,100237,"Taiwan Herbal Pharmacop. 3rd Chinese ed. (MOHW, 2018)"
535,wcsCmp821603,Gentianaceae,Gentiana straminea,100023,U.S. FDA Substance Registration System (2016)
536,wcsCmp821603,Gentianaceae,Gentiana straminea,3586,Zhonghua Bencao: Materia Medica of China (1998)
537,wcsCmp821643,Gentianaceae,Gentiana szechenyii,3586,Zhonghua Bencao: Materia Medica of China (1998)
538,wcsCmp821693,Gentianaceae,Gentiana tibetica,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
539,wcsCmp821693,Gentianaceae,Gentiana tibetica,3586,Zhonghua Bencao: Materia Medica of China (1998)
540,wcsCmp821721,Gentianaceae,Gentiana triflora,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
541,wcsCmp821721,Gentianaceae,Gentiana triflora,6369,"Herbs of Commerce (McGuffin et al., 2000)"
542,wcsCmp821721,Gentianaceae,Gentiana triflora,100170,"Illus. Chinese Materia Medica (Wu, 2005)"
543,wcsCmp821721,Gentianaceae,Gentiana triflora,8382,Japanese Pharmacopoeia 15th edn. (2006)
544,wcsCmp821721,Gentianaceae,Gentiana triflora,8870,"Japanese Pharmacopoeia, 16th edn. (2012)"
545,wcsCmp821721,Gentianaceae,Gentiana triflora,8869,"Korean Pharmacopoeia, 9th edn. (2007)"
546,wcsCmp821721,Gentianaceae,Gentiana triflora,8374,Pharmacopoeia of China (2005)
547,wcsCmp821721,Gentianaceae,Gentiana triflora,100001,Pharmacopoeia of China (2010)
548,wcsCmp821721,Gentianaceae,Gentiana triflora,100050,Pharmacopoeia of China (2015)
549,wcsCmp821721,Gentianaceae,Gentiana triflora,100237,"Taiwan Herbal Pharmacop. 3rd Chinese ed. (MOHW, 2018)"
550,wcsCmp821721,Gentianaceae,Gentiana triflora,100023,U.S. FDA Substance Registration System (2016)
551,wcsCmp821721,Gentianaceae,Gentiana triflora,3586,Zhonghua Bencao: Materia Medica of China (1998)
552,wcsCmp821751,Gentianaceae,Gentiana urnula,9003,"Monograph on Med. Pl. of Bhutan, vol. 2 (2009)"
553,wcsCmp821751,Gentianaceae,Gentiana urnula,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
554,wcsCmp821751,Gentianaceae,Gentiana urnula,3586,Zhonghua Bencao: Materia Medica of China (1998)
555,wcsCmp821768,Gentianaceae,Gentiana veitchiorum,3586,Zhonghua Bencao: Materia Medica of China (1998)
556,wcsCmp821809,Gentianaceae,Gentiana villosa,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
557,wcsCmp821881,Gentianaceae,Gentianella alborosea,100023,U.S. FDA Substance Registration System (2016)
558,wcsCmp821881,Gentianaceae,Gentianella alborosea,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
559,wcsCmp821885,Gentianaceae,Gentianella amarella,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
560,wcsCmp821885,Gentianaceae,Gentianella amarella,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
561,wcsCmp821885,Gentianaceae,Gentianella amarella,8394,"Substances in Medicines, Australia (TGA, 2007)"
562,wcsCmp821885,Gentianaceae,Gentianella amarella,100023,U.S. FDA Substance Registration System (2016)
563,wcsCmp821885,Gentianaceae,Gentianella amarella,8450,"U.S. Homeopathic Pharmacopoeia (HPUS, 2009)"
564,wcsCmp821885,Gentianaceae,Gentianella amarella,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
565,wcsCmp821885,Gentianaceae,Gentianella amarella,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
566,wcsCmp822094,Gentianaceae,Gentianella gilgiana,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
567,wcsCmp822122,Gentianaceae,Gentianella imberbis,8639,"Med. Pl. Argentine Flora (Barboza et al., 2009)"
568,wcsCmp822148,Gentianaceae,Gentianella lobelioides,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
569,wcsCmp822166,Gentianaceae,Gentianella magellanica,8639,"Med. Pl. Argentine Flora (Barboza et al., 2009)"
570,wcsCmp822179,Gentianaceae,Gentianella moorcroftiana,100236,"Indian Med. Pl. Database (TDU, 2020)"
571,wcsCmp822179,Gentianaceae,Gentianella moorcroftiana,6667,"Plants and People of Nepal (Manandhar, 2002)"
572,wcsCmp822179,Gentianaceae,Gentianella moorcroftiana,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
573,wcsCmp822186,Gentianaceae,Gentianella multicaulis,8639,"Med. Pl. Argentine Flora (Barboza et al., 2009)"
574,wcsCmp822211,Gentianaceae,Gentianella parviflora,8639,"Med. Pl. Argentine Flora (Barboza et al., 2009)"
575,wcsCmp822240,Gentianaceae,Gentianella propinqua,5473,"Native American Ethnobotany (Moerman, 1998)"
576,wcsCmp822240,Gentianaceae,Gentianella propinqua,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
577,wcsCmp822253,Gentianaceae,Gentianella quinquefolia,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
578,wcsCmp822253,Gentianaceae,Gentianella quinquefolia,5473,"Native American Ethnobotany (Moerman, 1998)"
579,wcsCmp822253,Gentianaceae,Gentianella quinquefolia,100023,U.S. FDA Substance Registration System (2016)
580,wcsCmp822253,Gentianaceae,Gentianella quinquefolia,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
581,wcsCmp1264730,Gentianaceae,Gentianella quinquefolia subsp. quinquefolia,8450,"U.S. Homeopathic Pharmacopoeia (HPUS, 2009)"
582,wcsCmp822414,Gentianaceae,Gentianopsis barbata,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
583,wcsCmp822414,Gentianaceae,Gentianopsis barbata,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
584,wcsCmp822414,Gentianaceae,Gentianopsis barbata,3586,Zhonghua Bencao: Materia Medica of China (1998)
585,wcsCmp1264734,Gentianaceae,Gentianopsis barbata subsp. barbata,3586,Zhonghua Bencao: Materia Medica of China (1998)
586,wcsCmp822424,Gentianaceae,Gentianopsis crinita,5473,"Native American Ethnobotany (Moerman, 1998)"
587,wcsCmp822424,Gentianaceae,Gentianopsis crinita,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
588,wcsCmp822428,Gentianaceae,Gentianopsis detonsa,100236,"Indian Med. Pl. Database (TDU, 2020)"
589,wcsCmp822428,Gentianaceae,Gentianopsis detonsa,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
590,wcsCmp822446,Gentianaceae,Gentianopsis paludosa,6667,"Plants and People of Nepal (Manandhar, 2002)"
591,wcsCmp822446,Gentianaceae,Gentianopsis paludosa,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
592,wcsCmp822446,Gentianaceae,Gentianopsis paludosa,3586,Zhonghua Bencao: Materia Medica of China (1998)
593,wcsCmp837965,Gentianaceae,Halenia corniculata,3586,Zhonghua Bencao: Materia Medica of China (1998)
594,wcsCmp1265012,Gentianaceae,Halenia corniculata var. corniculata,3586,Zhonghua Bencao: Materia Medica of China (1998)
595,wcsCmp837984,Gentianaceae,Halenia elliptica,100236,"Indian Med. Pl. Database (TDU, 2020)"
596,wcsCmp837984,Gentianaceae,Halenia elliptica,100200,"Med. Pl. Used by Tibetans in Shangri-La, Yunnan (Liu et al., 2009)"
597,wcsCmp837984,Gentianaceae,Halenia elliptica,6667,"Plants and People of Nepal (Manandhar, 2002)"
598,wcsCmp837984,Gentianaceae,Halenia elliptica,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
599,wcsCmp837984,Gentianaceae,Halenia elliptica,3586,Zhonghua Bencao: Materia Medica of China (1998)
600,wcsCmp842117,Gentianaceae,Helia alata,8747,"Med. Pl. Latin America (Duke, 2009)"
601,wcsCmp842117,Gentianaceae,Helia alata,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
602,wcsCmp842117,Gentianaceae,Helia alata,100182,"SOTWP 2016: Plants for Malaria, Plants for Fever (Milliken, 2015)"
603,wcsCmp842117,Gentianaceae,Helia alata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
604,wcsCmp853307,Gentianaceae,Hoppea dichotoma,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
605,wcsCmp853307,Gentianaceae,Hoppea dichotoma,100236,"Indian Med. Pl. Database (TDU, 2020)"
606,wcsCmp853307,Gentianaceae,Hoppea dichotoma,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
607,wcsCmp853307,Gentianaceae,Hoppea dichotoma,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
608,wcsCmp853307,Gentianaceae,Hoppea dichotoma,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
609,wcsCmp866738,Gentianaceae,Irlbachia nemorosa,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
610,wcsCmp331622,Gentianaceae,Jaeschkea oligosperma,100236,"Indian Med. Pl. Database (TDU, 2020)"
611,wcsCmp331622,Gentianaceae,Jaeschkea oligosperma,9002,"Monograph on Med. Pl. of Bhutan, vol. 1 (2006)"
612,wcsCmp331622,Gentianaceae,Jaeschkea oligosperma,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
613,wcsCmp350315,Gentianaceae,Latouchea fokienensis,3586,Zhonghua Bencao: Materia Medica of China (1998)
614,wcsCmp996549,Gentianaceae,Limahlania crenulata,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
615,wcsCmp350109,Gentianaceae,Lomatogonium carinthiacum,100236,"Indian Med. Pl. Database (TDU, 2020)"
616,wcsCmp350113,Gentianaceae,Lomatogonium himalayense,100236,"Indian Med. Pl. Database (TDU, 2020)"
617,wcsCmp350089,Gentianaceae,Lomatogonium minus,100236,"Indian Med. Pl. Database (TDU, 2020)"
618,wcsCmp350101,Gentianaceae,Lomatogonium rotatum,3586,Zhonghua Bencao: Materia Medica of China (1998)
619,wcsCmp376602,Gentianaceae,Macrocarpaea noctiluca,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
620,wcsCmp371852,Gentianaceae,Megacodon stylophorus,6667,"Plants and People of Nepal (Manandhar, 2002)"
621,wcsCmp371905,Gentianaceae,Metagentiana rhodantha,100196,"Med. Pls. Used by Maonan People in China. (Hong et al., 2015)"
622,wcsCmp371905,Gentianaceae,Metagentiana rhodantha,100001,Pharmacopoeia of China (2010)
623,wcsCmp371905,Gentianaceae,Metagentiana rhodantha,100050,Pharmacopoeia of China (2015)
624,wcsCmp371905,Gentianaceae,Metagentiana rhodantha,8394,"Substances in Medicines, Australia (TGA, 2007)"
625,wcsCmp371905,Gentianaceae,Metagentiana rhodantha,100241,"WHODrug Herbal Substances, Suppl. 2021 (WHO-UMC, 2021)"
626,wcsCmp371905,Gentianaceae,Metagentiana rhodantha,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
627,wcsCmp371905,Gentianaceae,Metagentiana rhodantha,3586,Zhonghua Bencao: Materia Medica of China (1998)
628,wcsCmp375783,Loganiaceae,Mitrasacme pygmaea,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
629,wcsCmp375917,Gelsemiaceae,Mostuea batesii,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
630,wcsCmp375917,Gelsemiaceae,Mostuea batesii,100181,SOTWP 2016: PROTA (2015)
631,wcsCmp375917,Gelsemiaceae,Mostuea batesii,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
632,wcsCmp375917,Gelsemiaceae,Mostuea batesii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
633,wcsCmp375895,Gelsemiaceae,Mostuea brunonis,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
634,wcsCmp375895,Gelsemiaceae,Mostuea brunonis,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
635,wcsCmp375895,Gelsemiaceae,Mostuea brunonis,100181,SOTWP 2016: PROTA (2015)
636,wcsCmp375895,Gelsemiaceae,Mostuea brunonis,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
637,wcsCmp375895,Gelsemiaceae,Mostuea brunonis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
638,wcsCmp1257670,Gelsemiaceae,Mostuea brunonis var. brunonis,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
639,wcsCmp375974,Gelsemiaceae,Mostuea hirsuta,2095,"Handbook African Med. Pl. (Iwu, 1993)"
640,wcsCmp375974,Gelsemiaceae,Mostuea hirsuta,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
641,wcsCmp375974,Gelsemiaceae,Mostuea hirsuta,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
642,wcsCmp375974,Gelsemiaceae,Mostuea hirsuta,100181,SOTWP 2016: PROTA (2015)
643,wcsCmp375974,Gelsemiaceae,Mostuea hirsuta,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
644,wcsCmp375974,Gelsemiaceae,Mostuea hirsuta,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
645,wcsCmp378580,Loganiaceae,Neuburgia corynocarpa,2102,"Fijian Medicinal Plants (Cambie & Ash, 1994)"
646,wcsCmp868003,Loganiaceae,Neuburgia tubiflora,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
647,wcsCmp378592,Loganiaceae,Norrisia malaccensis,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
648,wcsCmp387864,Gentianaceae,Obolaria virginica,5473,"Native American Ethnobotany (Moerman, 1998)"
649,wcsCmp387864,Gentianaceae,Obolaria virginica,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
650,wcsCmp532941,Gentianaceae,Phyllocyclus lucidissimus,100196,"Med. Pls. Used by Maonan People in China. (Hong et al., 2015)"
651,wcsCmp532941,Gentianaceae,Phyllocyclus lucidissimus,3586,Zhonghua Bencao: Materia Medica of China (1998)
652,wcsCmp537489,Gentianaceae,Picrophloeus javanensis,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
653,wcsCmp537452,Gentianaceae,Potalia amara,8747,"Med. Pl. Latin America (Duke, 2009)"
654,wcsCmp537452,Gentianaceae,Potalia amara,8424,"Med. Pl. of Chazuta Valley (Sanz-Biset et al., 2009)"
655,wcsCmp537452,Gentianaceae,Potalia amara,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
656,wcsCmp537452,Gentianaceae,Potalia amara,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
657,wcsCmp537452,Gentianaceae,Potalia amara,100182,"SOTWP 2016: Plants for Malaria, Plants for Fever (Milliken, 2015)"
658,wcsCmp537452,Gentianaceae,Potalia amara,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
659,wcsCmp537440,Gentianaceae,Potalia chocoensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
660,wcsCmp537450,Gentianaceae,Potalia coronata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
661,wcsCmp537460,Gentianaceae,Potalia crassa,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
662,wcsCmp537448,Gentianaceae,Potalia elegans,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
663,wcsCmp537447,Gentianaceae,Potalia maguireorum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
664,wcsCmp537446,Gentianaceae,Potalia resinifera,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
665,wcsCmp537446,Gentianaceae,Potalia resinifera,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
666,wcsCmp537445,Gentianaceae,Potalia turbinata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
667,wcsCmp537444,Gentianaceae,Potalia yanamonoensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
668,wcsCmp412933,Gelsemiaceae,Pteleocarpa lamponga,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
669,wcsCmp587956,Gentianaceae,Sabatia angularis,5473,"Native American Ethnobotany (Moerman, 1998)"
670,wcsCmp587956,Gentianaceae,Sabatia angularis,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
671,wcsCmp587956,Gentianaceae,Sabatia angularis,100023,U.S. FDA Substance Registration System (2016)
672,wcsCmp587956,Gentianaceae,Sabatia angularis,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
673,wcsCmp587956,Gentianaceae,Sabatia angularis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
674,wcsCmp587977,Gentianaceae,Sabatia brevifolia,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
675,wcsCmp587980,Gentianaceae,Sabatia campanulata,5473,"Native American Ethnobotany (Moerman, 1998)"
676,wcsCmp587980,Gentianaceae,Sabatia campanulata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
677,wcsCmp587990,Gentianaceae,Sabatia campestris,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
678,wcsCmp589599,Gentianaceae,Schenkia spicata,7201,"Med. Plants in Jordan (Oran, 1998)"
679,wcsCmp589599,Gentianaceae,Schenkia spicata,100223,"Med. Pl. in the Mediterranean: Project Rubia (Gonzalez-Tejero et al., 2008)"
680,wcsCmp589599,Gentianaceae,Schenkia spicata,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
